1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
NC_065570.1	15400000	15450000	0.593680	0.406320	14740	10063	10253	14944	0	0	50000
NC_065570.1	15450000	15500000	0.638240	0.361760	15783	9384	8704	16129	0	0	50000
NC_065570.1	15500000	15550000	0.636440	0.363560	16312	9523	8655	15510	0	0	50000
NC_065570.1	15550000	15600000	0.666240	0.333760	17285	7825	8863	16027	0	0	50000
NC_065570.1	15600000	15650000	0.648480	0.351520	16275	9039	8537	16149	0	0	50000
NC_065570.1	15650000	15700000	0.651100	0.348900	15973	9244	8201	16582	0	0	50000
NC_065570.1	15700000	15750000	0.677280	0.322720	16780	7937	8199	17084	0	0	50000
NC_065570.1	15750000	15800000	0.660580	0.339420	18337	9907	7064	14692	0	0	50000
NC_065570.1	15800000	15850000	0.663280	0.336720	17500	9017	7819	15664	0	0	50000
NC_065570.1	15850000	15900000	0.662380	0.337620	17275	9138	7743	15844	0	0	50000
NC_065570.1	15900000	15950000	0.655740	0.344260	16591	9446	7767	16196	0	0	50000
NC_065570.1	15950000	16000000	0.664120	0.335880	17495	9236	7558	15711	0	0	50000
NC_065570.1	16000000	16050000	0.658740	0.341260	18673	10177	6886	14264	0	0	50000
NC_065570.1	16050000	16100000	0.683460	0.316540	15686	6957	8870	18487	0	0	50000
NC_065570.1	16100000	16150000	0.672580	0.327420	15559	6412	9959	18070	0	0	50000
NC_065570.1	16150000	16200000	0.667900	0.332100	15023	6322	10283	18372	0	0	50000
NC_065570.1	16200000	16250000	0.658080	0.341920	16675	8117	8979	16229	0	0	50000
NC_065570.1	16250000	16300000	0.668760	0.331240	17542	8827	7735	15896	0	0	50000
NC_065570.1	16300000	16350000	0.671200	0.328800	17935	9802	6638	15625	0	0	50000
NC_065570.1	16350000	16400000	0.662320	0.337680	15628	7746	9138	17488	0	0	50000
NC_065570.1	16400000	16450000	0.682360	0.317640	14968	5488	10394	19150	0	0	50000
NC_065570.1	16450000	16500000	0.663800	0.336200	16139	7051	9759	17051	0	0	50000
NC_065570.1	16500000	16550000	0.647880	0.352120	16672	9410	8196	15722	0	0	50000
NC_065570.1	16550000	16600000	0.664160	0.335840	15356	7958	8834	17852	0	0	50000
NC_065570.1	16600000	16650000	0.645460	0.354540	16729	8789	8938	15544	0	0	50000
NC_065570.1	16650000	16700000	0.660700	0.339300	14298	6276	10689	18737	0	0	50000
NC_065570.1	16700000	16750000	0.681760	0.318240	18479	9411	6501	15609	0	0	50000
NC_065570.1	16750000	16800000	0.677020	0.322980	17421	9248	6901	16430	0	0	50000
NC_065570.1	16800000	16850000	0.682660	0.317340	17504	8329	7538	16629	0	0	50000
NC_065570.1	16850000	16900000	0.665580	0.334420	17087	9271	7450	16192	0	0	50000
NC_065570.1	16900000	16950000	0.640940	0.359060	17044	10344	7609	15003	0	0	50000
NC_065570.1	16950000	17000000	0.661960	0.338040	18142	10214	6688	14956	0	0	50000
NC_065570.1	17000000	17050000	0.663300	0.336700	17858	9479	7356	15307	0	0	50000
NC_065570.1	17050000	17100000	0.684040	0.315960	19334	10194	5604	14868	0	0	50000
NC_065570.1	17100000	17150000	0.599120	0.400880	15014	10261	9783	14942	0	0	50000
NC_065570.1	17150000	17200000	0.660920	0.339080	18306	9067	7887	14740	0	0	50000
NC_065570.1	17200000	17250000	0.655460	0.344540	15771	8212	9015	17002	0	0	50000
NC_065570.1	17250000	17300000	0.643960	0.356040	16261	8394	9408	15937	0	0	50000
NC_065570.1	17300000	17350000	0.660380	0.339620	16027	8530	8451	16992	0	0	50000
NC_065570.1	17350000	17400000	0.644520	0.355480	16398	9469	8305	15828	0	0	50000
NC_065570.1	17400000	17450000	0.636160	0.363840	15807	8735	9457	16001	0	0	50000
NC_065570.1	17450000	17500000	0.604360	0.395640	15835	10015	9767	14383	0	0	50000
NC_065570.1	17500000	17550000	0.656600	0.343400	17110	8330	8840	15720	0	0	50000
NC_065570.1	17550000	17600000	0.654060	0.345940	16695	9113	8184	16008	0	0	50000
NC_065570.1	17600000	17650000	0.619460	0.380540	14970	9152	9875	16003	0	0	50000
NC_065570.1	17650000	17700000	0.641820	0.358180	15558	8859	9050	16533	0	0	50000
NC_065570.1	17700000	17750000	0.651240	0.348760	16311	9431	8007	16251	0	0	50000
NC_065570.1	17750000	17800000	0.647480	0.352520	16234	9395	8231	16140	0	0	50000
NC_065570.1	17800000	17850000	0.630280	0.369720	14866	9213	9273	16648	0	0	50000
NC_065570.1	17850000	17900000	0.638000	0.362000	16021	8963	9137	15879	0	0	50000
NC_065570.1	17900000	17950000	0.671040	0.328960	17455	8130	8318	16097	0	0	50000
NC_065570.1	17950000	18000000	0.646320	0.353680	15145	7981	9703	17171	0	0	50000
NC_065570.1	18000000	18050000	0.635740	0.364260	16180	9919	8294	15607	0	0	50000
NC_065570.1	18050000	18100000	0.664760	0.335240	17873	8347	8415	15365	0	0	50000
NC_065570.1	18100000	18150000	0.658520	0.341480	16562	8323	8751	16364	0	0	50000
NC_065570.1	18150000	18200000	0.662760	0.337240	16180	7949	8913	16958	0	0	50000
NC_065570.1	18200000	18250000	0.627600	0.372400	15765	8474	10146	15615	0	0	50000
NC_065570.1	18250000	18300000	0.677340	0.322660	15851	8017	8116	18016	0	0	50000
NC_065570.1	18300000	18350000	0.624040	0.375960	14893	9464	9334	16309	0	0	50000
NC_065570.1	18350000	18400000	0.669400	0.330600	18824	9196	7334	14646	0	0	50000
NC_065570.1	18400000	18450000	0.665560	0.334440	15318	7373	9349	17960	0	0	50000
NC_065570.1	18450000	18500000	0.675600	0.324400	16524	7914	8306	17256	0	0	50000
NC_065570.1	18500000	18550000	0.640560	0.359440	15190	8091	9881	16838	0	0	50000
NC_065570.1	18550000	18600000	0.665080	0.334920	16216	8024	8722	17038	0	0	50000
NC_065570.1	18600000	18650000	0.654520	0.345480	16235	8957	8317	16491	0	0	50000
NC_065570.1	18650000	18700000	0.665780	0.334220	15876	7634	9077	17413	0	0	50000
NC_065570.1	18700000	18750000	0.670480	0.329520	14246	5991	10485	19278	0	0	50000
NC_065570.1	18750000	18800000	0.648240	0.351760	14715	6744	10844	17697	0	0	50000
NC_065570.1	18800000	18850000	0.677540	0.322460	14949	5566	10557	18928	0	0	50000
NC_065570.1	18850000	18900000	0.683000	0.317000	16787	7472	8378	17363	0	0	50000
NC_065570.1	18900000	18950000	0.642480	0.357520	15619	9184	8692	16505	0	0	50000
NC_065570.1	18950000	19000000	0.649400	0.350600	16587	9587	7943	15883	0	0	50000
NC_065570.1	19000000	19050000	0.671120	0.328880	17327	9557	6887	16229	0	0	50000
NC_065570.1	19050000	19100000	0.677940	0.322060	18146	9603	6500	15751	0	0	50000
NC_065570.1	19100000	19150000	0.644340	0.355660	16103	9534	8249	16114	0	0	50000
NC_065570.1	19150000	19200000	0.652340	0.347660	15998	9332	8051	16619	0	0	50000
NC_065570.1	19200000	19250000	0.638940	0.361060	16019	8888	9165	15928	0	0	50000
NC_065570.1	19250000	19300000	0.668340	0.331660	14988	7548	9035	18429	0	0	50000
NC_065570.1	19300000	19350000	0.670500	0.329500	14665	6712	9763	18860	0	0	50000
NC_065570.1	19350000	19400000	0.674020	0.325980	17269	8509	7790	16432	0	0	50000
NC_065570.1	19400000	19450000	0.659680	0.340320	17009	10486	6530	15975	0	0	50000
NC_065570.1	19450000	19500000	0.662760	0.337240	16234	7985	8877	16904	0	0	50000
NC_065570.1	19500000	19550000	0.643800	0.356200	15425	8124	9686	16765	0	0	50000
NC_065570.1	19550000	19600000	0.663940	0.336060	14585	7179	9624	18612	0	0	50000
NC_065570.1	19600000	19650000	0.663860	0.336140	17004	8795	8012	16189	0	0	50000
NC_065570.1	19650000	19700000	0.638040	0.361960	15326	9656	8442	16576	0	0	50000
NC_065570.1	19700000	19750000	0.668820	0.331180	17753	8726	7833	15688	0	0	50000
NC_065570.1	19750000	19800000	0.675780	0.324220	17734	8673	7538	16055	0	0	50000
NC_065570.1	19800000	19850000	0.665240	0.334760	17587	9284	7454	15675	0	0	50000
NC_065570.1	19850000	19900000	0.677680	0.322320	19611	10262	5854	14273	0	0	50000
NC_065570.1	19900000	19950000	0.640700	0.359300	15670	9720	8245	16365	0	0	50000
NC_065570.1	19950000	20000000	0.676180	0.323820	17792	9663	6528	16017	0	0	50000
NC_065570.1	20000000	20050000	0.612720	0.387280	15434	9999	9365	15202	0	0	50000
NC_065570.1	20050000	20100000	0.671060	0.328940	19280	10353	6094	14273	0	0	50000
NC_065570.1	20100000	20150000	0.605720	0.394280	14673	9121	10593	15613	0	0	50000
NC_065570.1	20150000	20200000	0.648200	0.351800	14779	7530	10060	17631	0	0	50000
NC_065570.1	20200000	20250000	0.651260	0.348740	14038	6636	10801	18525	0	0	50000
NC_065570.1	20250000	20300000	0.661640	0.338360	17228	10212	6706	15854	0	0	50000
NC_065570.1	20300000	20350000	0.668700	0.331300	18122	9641	6924	15313	0	0	50000
NC_065570.1	20350000	20400000	0.666400	0.333600	18326	9689	6991	14994	0	0	50000
NC_065570.1	20400000	20450000	0.666040	0.333960	17544	9984	6714	15758	0	0	50000
NC_065570.1	20450000	20500000	0.669140	0.330860	18034	8967	7576	15423	0	0	50000
NC_065570.1	20500000	20550000	0.675600	0.324400	14540	6041	10179	19240	0	0	50000
NC_065570.1	20550000	20600000	0.675860	0.324140	14506	5869	10338	19287	0	0	50000
NC_065570.1	20600000	20650000	0.664620	0.335380	14656	6349	10420	18575	0	0	50000
NC_065570.1	20650000	20700000	0.661500	0.334500	15151	6504	10221	17924	200	0	50000
NC_065570.1	20700000	20750000	0.676800	0.323200	15136	5914	10246	18704	0	0	50000
NC_065570.1	20750000	20800000	0.661260	0.338740	15142	6974	9963	17921	0	0	50000
NC_065570.1	20800000	20850000	0.669600	0.330400	16369	7470	9050	17111	0	0	50000
NC_065570.1	20850000	20900000	0.660160	0.339840	15286	7248	9744	17722	0	0	50000
NC_065570.1	20900000	20950000	0.649900	0.350100	15205	7164	10341	17290	0	0	50000
NC_065570.1	20950000	21000000	0.677600	0.322400	17436	7988	8132	16444	0	0	50000
NC_065570.1	21000000	21050000	0.687680	0.312320	17230	7378	8238	17154	0	0	50000
NC_065570.1	21050000	21100000	0.639140	0.360860	14887	7982	10061	17070	0	0	50000
NC_065570.1	21100000	21150000	0.655540	0.344460	14814	7370	9853	17963	0	0	50000
NC_065570.1	21150000	21200000	0.656880	0.343120	15960	8444	8712	16884	0	0	50000
NC_065570.1	21200000	21250000	0.678800	0.321200	18664	9753	6307	15276	0	0	50000
NC_065570.1	21250000	21300000	0.656620	0.343380	16982	9044	8125	15849	0	0	50000
NC_065570.1	21300000	21350000	0.657680	0.342320	17231	9902	7214	15653	0	0	50000
NC_065570.1	21350000	21400000	0.673260	0.326740	18673	10100	6237	14990	0	0	50000
NC_065570.1	21400000	21450000	0.638780	0.361220	18033	10972	7089	13906	0	0	50000
NC_065570.1	21450000	21500000	0.653940	0.346060	16865	9259	8044	15832	0	0	50000
NC_065570.1	21500000	21550000	0.665260	0.334740	16526	9109	7628	16737	0	0	50000
NC_065570.1	21550000	21600000	0.651240	0.348760	15124	7872	9566	17438	0	0	50000
NC_065570.1	21600000	21650000	0.663480	0.336520	15047	7298	9528	18127	0	0	50000
NC_065570.1	21650000	21700000	0.682340	0.317660	18166	8872	7011	15951	0	0	50000
NC_065570.1	21700000	21750000	0.665120	0.334880	18087	8718	8026	15169	0	0	50000
NC_065570.1	21750000	21800000	0.660060	0.339940	17962	10154	6843	15041	0	0	50000
NC_065570.1	21800000	21850000	0.680000	0.320000	18946	9934	6066	15054	0	0	50000
NC_065570.1	21850000	21900000	0.679740	0.320260	19386	10450	5563	14601	0	0	50000
NC_065570.1	21900000	21950000	0.660220	0.339780	18922	10873	6116	14089	0	0	50000
NC_065570.1	21950000	22000000	0.675520	0.324480	18476	10434	5790	15300	0	0	50000
NC_065570.1	22000000	22050000	0.680940	0.319060	17591	8612	7341	16456	0	0	50000
NC_065570.1	22050000	22100000	0.686300	0.313700	16255	7239	8446	18060	0	0	50000
NC_065570.1	22100000	22150000	0.678160	0.321840	17238	8621	7471	16670	0	0	50000
NC_065570.1	22150000	22200000	0.669880	0.330120	15829	7420	9086	17665	0	0	50000
NC_065570.1	22200000	22250000	0.662120	0.337880	16071	7549	9345	17035	0	0	50000
NC_065570.1	22250000	22300000	0.633540	0.366460	13928	8171	10152	17749	0	0	50000
NC_065570.1	22300000	22350000	0.668440	0.331560	16632	8682	7896	16790	0	0	50000
NC_065570.1	22350000	22400000	0.670820	0.329180	15700	7994	8465	17841	0	0	50000
NC_065570.1	22400000	22450000	0.673540	0.326460	15833	7176	9147	17844	0	0	50000
NC_065570.1	22450000	22500000	0.669960	0.330040	17595	9002	7500	15903	0	0	50000
NC_065570.1	22500000	22550000	0.624880	0.375120	17177	10644	8112	14067	0	0	50000
NC_065570.1	22550000	22600000	0.667520	0.332480	17484	8406	8218	15892	0	0	50000
NC_065570.1	22600000	22650000	0.652060	0.347940	16669	9549	7848	15934	0	0	50000
NC_065570.1	22650000	22700000	0.640060	0.359940	16596	8118	9879	15407	0	0	50000
NC_065570.1	22700000	22750000	0.633500	0.366500	15972	9206	9119	15703	0	0	50000
NC_065570.1	22750000	22800000	0.642680	0.357320	16481	9183	8683	15653	0	0	50000
NC_065570.1	22800000	22850000	0.646480	0.353520	16130	7958	9718	16194	0	0	50000
NC_065570.1	22850000	22900000	0.608900	0.391100	15341	9586	9969	15104	0	0	50000
NC_065570.1	22900000	22950000	0.597260	0.402740	14525	10769	9368	15338	0	0	50000
NC_065570.1	22950000	23000000	0.629020	0.370980	15331	8757	9792	16120	0	0	50000
NC_065570.1	23000000	23050000	0.673700	0.326300	17853	9675	6640	15832	0	0	50000
NC_065570.1	23050000	23100000	0.673320	0.326680	18409	9084	7250	15257	0	0	50000
NC_065570.1	23100000	23150000	0.641420	0.358580	13945	7079	10850	18126	0	0	50000
NC_065570.1	23150000	23200000	0.640040	0.359960	17249	9190	8808	14753	0	0	50000
NC_065570.1	23200000	23250000	0.614220	0.385780	15147	9935	9354	15564	0	0	50000
NC_065570.1	23250000	23300000	0.609320	0.390680	15077	9213	10321	15389	0	0	50000
NC_065570.1	23300000	23350000	0.646800	0.353200	15681	7463	10197	16659	0	0	50000
NC_065570.1	23350000	23400000	0.663540	0.336460	16043	7990	8833	17134	0	0	50000
NC_065570.1	23400000	23450000	0.676920	0.323080	17335	8706	7448	16511	0	0	50000
NC_065570.1	23450000	23500000	0.637400	0.362600	15411	8452	9678	16459	0	0	50000
NC_065570.1	23500000	23550000	0.646360	0.353640	15054	8284	9398	17264	0	0	50000
NC_065570.1	23550000	23600000	0.632740	0.367260	16785	8414	9949	14852	0	0	50000
NC_065570.1	23600000	23650000	0.640300	0.359700	15751	7664	10321	16264	0	0	50000
NC_065570.1	23650000	23700000	0.671520	0.328480	14540	5813	10611	19036	0	0	50000
NC_065570.1	23700000	23750000	0.646120	0.353880	15088	8439	9255	17218	0	0	50000
NC_065570.1	23750000	23800000	0.654500	0.341500	14685	7117	9958	18040	200	0	50000
NC_065570.1	23800000	23850000	0.663220	0.336780	16421	8260	8579	16740	0	0	50000
NC_065570.1	23850000	23900000	0.659180	0.340820	15856	7157	9884	17103	0	0	50000
NC_065570.1	23900000	23950000	0.662680	0.337320	15705	7532	9334	17429	0	0	50000
NC_065570.1	23950000	24000000	0.654700	0.345300	15140	7001	10264	17595	0	0	50000
NC_065570.1	24000000	24050000	0.677860	0.322140	14780	6059	10048	19113	0	0	50000
NC_065570.1	24050000	24100000	0.672040	0.327960	15031	5871	10527	18571	0	0	50000
NC_065570.1	24100000	24150000	0.655580	0.344420	16159	7100	10121	16620	0	0	50000
NC_065570.1	24150000	24200000	0.679820	0.320180	14675	5590	10419	19316	0	0	50000
NC_065570.1	24200000	24250000	0.670720	0.329280	15133	6640	9824	18403	0	0	50000
NC_065570.1	24250000	24300000	0.644460	0.355540	16793	9840	7937	15430	0	0	50000
NC_065570.1	24300000	24350000	0.672120	0.327880	16723	8234	8160	16883	0	0	50000
NC_065570.1	24350000	24400000	0.650040	0.349960	16839	8833	8665	15663	0	0	50000
NC_065570.1	24400000	24450000	0.668240	0.331760	18431	9979	6609	14981	0	0	50000
NC_065570.1	24450000	24500000	0.674820	0.325180	14871	5740	10519	18870	0	0	50000
NC_065570.1	24500000	24550000	0.677720	0.322280	14451	5700	10414	19435	0	0	50000
NC_065570.1	24550000	24600000	0.661580	0.338420	14138	6174	10747	18941	0	0	50000
NC_065570.1	24600000	24650000	0.681280	0.318720	14907	5775	10161	19157	0	0	50000
NC_065570.1	24650000	24700000	0.657400	0.342600	16172	8250	8880	16698	0	0	50000
NC_065570.1	24700000	24750000	0.672160	0.327840	18635	10303	6089	14973	0	0	50000
NC_065570.1	24750000	24800000	0.668400	0.331600	18496	10283	6297	14924	0	0	50000
NC_065570.1	24800000	24850000	0.637240	0.362760	15167	8021	10117	16695	0	0	50000
NC_065570.1	24850000	24900000	0.673140	0.326860	14193	5769	10574	19464	0	0	50000
NC_065570.1	24900000	24950000	0.674400	0.325600	14573	5508	10772	19147	0	0	50000
NC_065570.1	24950000	25000000	0.631720	0.368280	15263	7980	10434	16323	0	0	50000
NC_065570.1	25000000	25050000	0.679260	0.320740	18001	8824	7213	15962	0	0	50000
NC_065570.1	25050000	25100000	0.630140	0.369860	16277	10317	8176	15230	0	0	50000
NC_065570.1	25100000	25150000	0.618400	0.381600	16563	10110	8970	14357	0	0	50000
NC_065570.1	25150000	25200000	0.604600	0.395400	15775	10120	9650	14455	0	0	50000
NC_065570.1	25200000	25250000	0.600140	0.399860	15639	9667	10326	14368	0	0	50000
NC_065570.1	25250000	25300000	0.613780	0.386220	16061	9563	9748	14628	0	0	50000
NC_065570.1	25300000	25350000	0.671480	0.328520	15682	6940	9486	17892	0	0	50000
NC_065570.1	25350000	25400000	0.656340	0.343660	16319	7432	9751	16498	0	0	50000
NC_065570.1	25400000	25450000	0.680860	0.319140	15385	6358	9599	18658	0	0	50000
NC_065570.1	25450000	25500000	0.665900	0.334100	17413	9633	7072	15882	0	0	50000
NC_065570.1	25500000	25550000	0.667740	0.332260	17351	8335	8278	16036	0	0	50000
NC_065570.1	25550000	25600000	0.666820	0.333180	17021	7778	8881	16320	0	0	50000
NC_065570.1	25600000	25650000	0.663120	0.336880	17525	9034	7810	15631	0	0	50000
NC_065570.1	25650000	25700000	0.663820	0.336180	17466	7784	9025	15725	0	0	50000
NC_065570.1	25700000	25750000	0.680020	0.319980	14791	5649	10350	19210	0	0	50000
NC_065570.1	25750000	25800000	0.660060	0.339940	15363	7614	9383	17640	0	0	50000
NC_065570.1	25800000	25850000	0.641380	0.358620	17418	10444	7487	14651	0	0	50000
NC_065570.1	25850000	25900000	0.671080	0.328920	19341	10493	5953	14213	0	0	50000
NC_065570.1	25900000	25950000	0.636820	0.363180	16286	9602	8557	15555	0	0	50000
NC_065570.1	25950000	26000000	0.668860	0.331140	16326	7872	8685	17117	0	0	50000
NC_065570.1	26000000	26050000	0.662280	0.337720	15207	7431	9455	17907	0	0	50000
NC_065570.1	26050000	26100000	0.667240	0.332760	15543	7104	9534	17819	0	0	50000
NC_065570.1	26100000	26150000	0.661020	0.338980	15195	8140	8809	17856	0	0	50000
NC_065570.1	26150000	26200000	0.641560	0.358440	17228	9025	8897	14850	0	0	50000
NC_065570.1	26200000	26250000	0.671520	0.328480	15418	6923	9501	18158	0	0	50000
NC_065570.1	26250000	26300000	0.636720	0.363280	15691	7719	10445	16145	0	0	50000
NC_065570.1	26300000	26350000	0.650460	0.349540	14522	7089	10388	18001	0	0	50000
NC_065570.1	26350000	26400000	0.668580	0.331420	14344	6412	10159	19085	0	0	50000
NC_065570.1	26400000	26450000	0.675340	0.324660	18167	9066	7167	15600	0	0	50000
NC_065570.1	26450000	26500000	0.642500	0.357500	17199	10154	7721	14926	0	0	50000
NC_065570.1	26500000	26550000	0.675040	0.324960	19104	10307	5941	14648	0	0	50000
NC_065570.1	26550000	26600000	0.661920	0.338080	18529	10271	6633	14567	0	0	50000
NC_065570.1	26600000	26650000	0.668060	0.331940	18612	9929	6668	14791	0	0	50000
NC_065570.1	26650000	26700000	0.662200	0.337800	18089	9773	7117	15021	0	0	50000
NC_065570.1	26700000	26750000	0.677780	0.322220	18660	10217	5894	15229	0	0	50000
NC_065570.1	26750000	26800000	0.654040	0.345960	18478	10560	6738	14224	0	0	50000
NC_065570.1	26800000	26850000	0.666680	0.333320	17377	9618	7048	15957	0	0	50000
NC_065570.1	26850000	26900000	0.677480	0.322520	18506	9218	6908	15368	0	0	50000
NC_065570.1	26900000	26950000	0.678060	0.321940	14762	5825	10272	19141	0	0	50000
NC_065570.1	26950000	27000000	0.682340	0.317660	14777	5447	10436	19340	0	0	50000
NC_065570.1	27000000	27050000	0.670280	0.329720	16582	7538	8948	16932	0	0	50000
NC_065570.1	27050000	27100000	0.671280	0.328720	17768	9486	6950	15796	0	0	50000
NC_065570.1	27100000	27150000	0.592680	0.407320	16046	11247	9119	13588	0	0	50000
NC_065570.1	27150000	27200000	0.642520	0.357480	15298	8955	8919	16828	0	0	50000
NC_065570.1	27200000	27250000	0.635820	0.364180	15144	8147	10062	16647	0	0	50000
NC_065570.1	27250000	27300000	0.678780	0.321220	16001	7214	8847	17938	0	0	50000
NC_065570.1	27300000	27350000	0.632740	0.367260	14745	7883	10480	16892	0	0	50000
NC_065570.1	27350000	27400000	0.657960	0.342040	16268	7627	9475	16630	0	0	50000
NC_065570.1	27400000	27450000	0.659100	0.340900	14933	7531	9514	18022	0	0	50000
NC_065570.1	27450000	27500000	0.658080	0.341920	15793	8374	8722	17111	0	0	50000
NC_065570.1	27500000	27550000	0.648700	0.351300	16434	7582	9983	16001	0	0	50000
NC_065570.1	27550000	27600000	0.645100	0.354900	13379	7583	10162	18876	0	0	50000
NC_065570.1	27600000	27650000	0.657580	0.342420	15931	8005	9116	16948	0	0	50000
NC_065570.1	27650000	27700000	0.640840	0.359160	15409	7488	10470	16633	0	0	50000
NC_065570.1	27700000	27750000	0.664080	0.335920	15135	6739	10057	18069	0	0	50000
NC_065570.1	27750000	27800000	0.645260	0.354740	16812	9869	7868	15451	0	0	50000
NC_065570.1	27800000	27850000	0.644260	0.355740	16083	10182	7605	16130	0	0	50000
NC_065570.1	27850000	27900000	0.678240	0.321760	19325	10302	5786	14587	0	0	50000
NC_065570.1	27900000	27950000	0.659600	0.340400	18266	10233	6787	14714	0	0	50000
NC_065570.1	27950000	28000000	0.662160	0.333840	18351	10219	6473	14757	200	0	50000
NC_065570.1	28000000	28050000	0.642900	0.357100	17062	10118	7737	15083	0	0	50000
NC_065570.1	28050000	28100000	0.675600	0.324400	19051	10338	5882	14729	0	0	50000
NC_065570.1	28100000	28150000	0.673200	0.326800	18956	10301	6039	14704	0	0	50000
NC_065570.1	28150000	28200000	0.678140	0.321860	19244	10417	5676	14663	0	0	50000
NC_065570.1	28200000	28250000	0.675360	0.324640	18969	9996	6236	14799	0	0	50000
NC_065570.1	28250000	28300000	0.658080	0.341920	16763	9120	7976	16141	0	0	50000
